souid,lat_dec,lon_dec,time,value
8169,60.704897,12.345381,2017-06-07T1210,0
8176,63.362909,10.39488,2017-06-07T1210,0
8178,61.932661,5.221675,2017-06-07T1210,0
8181,58.664237,5.645054,2017-06-07T1210,0
8188,60.050485,10.857099,2017-06-07T1210,0.4
8194,61.14729,8.723892,2017-06-07T1210,0.4
8198,62.696732,7.664957,2017-06-07T1210,0
8203,59.411753,10.696518,2017-06-07T1210,0.2
8206,60.939506,10.725614,2017-06-07T1210,0
8209,69.421232,18.991911,2017-06-07T1210,0
8217,59.471583,9.009895,2017-06-07T1210,0.81
8219,63.412341,10.378188,2017-06-07T1210,0
8221,59.730988,10.307944,2017-06-07T1210,0.1
8224,64.5937,10.957855,2017-06-07T1210,0
8226,60.645158,5.045034,2017-06-07T1210,0
8227,58.70635,5.657392,2017-06-07T1210,0
8228,58.928049,5.850493,2017-06-07T1210,0
8231,59.932696,10.915036,2017-06-07T1210,0
8234,62.300359,5.740271,2017-06-07T1210,0
8235,60.465585,5.289097,2017-06-07T1210,0
8241,59.243558,10.473177,2017-06-07T1210,0.2
8244,59.241472,11.686692,2017-06-07T1210,0.4
8245,59.950001,10.75,2017-06-07T1210,0
8248,60.391145,5.428917,2017-06-07T1210,0
8249,59.176957,10.905178,2017-06-07T1210,0
8252,58.145091,8.016075,2017-06-07T1210,0
8260,60.456856,5.085342,2017-06-07T1210,0
8262,60.363823,5.181069,2017-06-07T1210,0
8265,59.014737,10.159029,2017-06-07T1210,0.1
8282,58.594407,6.179875,2017-06-07T1210,0.1
8285,60.941197,10.694429,2017-06-07T1210,0
8289,59.964089,12.114282,2017-06-07T1210,0.1
8294,60.522144,6.080348,2017-06-07T1210,0
8296,59.049657,10.015474,2017-06-07T1210,0.1
8297,59.942706,10.720614,2017-06-07T1210,0.2
8307,62.543236,6.56645,2017-06-07T1210,0
8311,58.1901,8.03268,2017-06-07T1210,0.1
8317,59.797879,10.807487,2017-06-07T1210,0
8322,60.62225,10.600069,2017-06-07T1210,0.3
8326,60.349304,5.364051,2017-06-07T1210,0
8328,58.897975,9.290339,2017-06-07T1210,0.71
8332,63.497641,9.119435,2017-06-07T1210,0
8337,59.148676,11.385,2017-06-07T1210,0.2
8338,58.822102,5.705483,2017-06-07T1210,0
8340,61.664614,9.69284,2017-06-07T1210,0
8347,59.129351,9.641295,2017-06-07T1210,0.4
8351,60.570136,5.464792,2017-06-07T1210,0
8352,59.591585,9.78646,2017-06-07T1210,0.81
8354,60.31218,5.265721,2017-06-07T1210,0
8355,59.730593,11.062463,2017-06-07T1210,0
8358,60.043428,9.553639,2017-06-07T1210,0.71
8360,59.496805,5.878307,2017-06-07T1210,0
8363,60.186752,10.198468,2017-06-07T1210,0.61
8368,58.031255,7.43691,2017-06-07T1210,0
8373,63.476954,10.920281,2017-06-07T1210,0
8374,59.950001,10.75,2017-06-07T1210,0.1
8375,58.468457,5.919761,2017-06-07T1210,0.2
8392,60.56637,9.106912,2017-06-07T1210,0.81
8393,64.245156,12.373722,2017-06-07T1210,0
8406,59.176867,5.846061,2017-06-07T1210,0.1
8413,58.791399,5.717089,2017-06-07T1210,0
8419,58.956495,5.630018,2017-06-07T1210,0
8421,58.253078,8.168402,2017-06-07T1210,0
8422,63.12701,7.810258,2017-06-07T1210,0
8425,59.102831,10.915126,2017-06-07T1210,0.1
8432,58.274585,6.815541,2017-06-07T1210,0
8433,63.678468,10.656629,2017-06-07T1210,0
8461,59.770904,10.25011,2017-06-07T1210,0
8463,61.308271,12.252964,2017-06-07T1210,0
8468,60.089261,11.481956,2017-06-07T1210,0
8477,59.934417,5.452101,2017-06-07T1210,0.2
8483,59.947653,11.000843,2017-06-07T1210,0
8486,58.900608,9.553648,2017-06-07T1210,0
8488,59.642015,9.670735,2017-06-07T1210,1.21
8490,61.192171,7.622006,2017-06-07T1210,0
8493,60.386438,5.211177,2017-06-07T1210,0
8496,68.236198,14.567833,2017-06-07T1210,0
8497,59.875982,10.517511,2017-06-07T1210,0.1
8500,60.87645,10.95949,2017-06-07T1210,0
8505,63.007903,7.578079,2017-06-07T1210,0
8506,60.470266,5.303433,2017-06-07T1210,0
8512,61.106574,10.444607,2017-06-07T1210,0
8514,63.518935,7.960699,2017-06-07T1210,0
8518,58.66608,5.634239,2017-06-07T1210,0
8521,59.059261,11.004044,2017-06-07T1210,0
8527,60.16048,10.231517,2017-06-07T1210,0.4
8529,60.717999,11.1942,2017-06-07T1210,0
8530,63.10714,11.301222,2017-06-07T1210,0
8531,60.300325,5.344164,2017-06-07T1210,0
8533,59.607679,11.439197,2017-06-07T1210,0.4
8534,58.858565,5.758818,2017-06-07T1210,0
8535,59.75866,10.84996,2017-06-07T1210,0
8539,67.283998,14.420782,2017-06-07T1210,0
8543,60.734749,8.700621,2017-06-07T1210,0.2
8544,60.378428,5.327805,2017-06-07T1210,0
8549,59.603281,6.365276,2017-06-07T1210,0
8552,60.73833,11.494973,2017-06-07T1210,0.2
8555,63.432452,10.588505,2017-06-07T1210,0
8560,59.202304,9.596562,2017-06-07T1210,0.4
8563,59.956732,10.872926,2017-06-07T1210,0
8566,60.529837,12.000297,2017-06-07T1210,0.1
8567,58.850731,5.727497,2017-06-07T1210,0
8568,59.890851,10.84491,2017-06-07T1210,0
8572,59.393279,5.28723,2017-06-07T1210,0
8573,59.835033,11.127816,2017-06-07T1210,0
8576,62.619284,6.212442,2017-06-07T1210,0
8577,69.014613,15.792177,2017-06-07T1210,0
8579,63.404386,10.355187,2017-06-07T1210,0
8581,59.701787,10.273402,2017-06-07T1210,0.4
8584,59.816349,5.260203,2017-06-07T1210,0.2
8585,58.945663,9.136974,2017-06-07T1210,0.51
8587,59.91203,10.945385,2017-06-07T1210,0.1
8592,62.409267,6.557016,2017-06-07T1210,0
8608,58.176284,8.028175,2017-06-07T1210,0.1
8609,60.471068,12.0356,2017-06-07T1210,0.2
8613,59.927559,10.594353,2017-06-07T1210,0.1
8614,63.224464,9.630361,2017-06-07T1210,0
8618,59.227774,10.106779,2017-06-07T1210,0.61
8621,59.827915,10.692366,2017-06-07T1210,0.1
8624,59.395597,5.370884,2017-06-07T1210,0
8627,60.888382,11.578608,2017-06-07T1210,0
8631,59.641434,11.136823,2017-06-07T1210,0
8632,59.655236,10.725764,2017-06-07T1210,0.1
8635,58.175731,8.023858,2017-06-07T1210,0.1
8639,58.725629,9.059367,2017-06-07T1210,0.1
8640,58.329258,6.986791,2017-06-07T1210,0.1
8653,59.496073,9.991904,2017-06-07T1210,0.71
8655,58.443675,6.005089,2017-06-07T1210,0.51
8658,62.062571,6.212909,2017-06-07T1210,0
8661,60.860919,8.553965,2017-06-07T1210,3.94
8665,59.576673,10.259236,2017-06-07T1210,0.51
8667,59.2135,10.947678,2017-06-07T1210,0.2
8668,60.672627,11.3607,2017-06-07T1210,0.2
8669,62.666585,8.540908,2017-06-07T1210,0
8674,60.082146,11.414303,2017-06-07T1210,0.2
8675,59.206854,10.367912,2017-06-07T1210,0.1
8680,61.279629,10.367171,2017-06-07T1210,0
8682,63.200391,8.564085,2017-06-07T1210,0
8683,59.33017,10.48936,2017-06-07T1210,0.3
8690,59.967327,10.872396,2017-06-07T1210,0.1
8694,59.97468,9.993661,2017-06-07T1210,1.01
8699,62.737828,11.063586,2017-06-07T1210,0
8702,58.383109,6.068009,2017-06-07T1210,0
8704,63.401347,10.328801,2017-06-07T1210,0
8710,68.788883,16.595656,2017-06-07T1210,0
8713,58.41512,6.010909,2017-06-07T1210,0
8721,60.533222,5.026209,2017-06-07T1210,0
8726,60.807521,11.076134,2017-06-07T1210,0
8728,62.608669,6.446002,2017-06-07T1210,0
8729,58.460314,5.984103,2017-06-07T1210,0
8735,60.714116,11.832524,2017-06-07T1210,0.1
8739,60.845254,11.214828,2017-06-07T1210,0
8746,62.753341,8.623167,2017-06-07T1210,0
8753,63.096681,7.63778,2017-06-07T1210,0
8757,58.771506,5.644534,2017-06-07T1210,0
8759,58.340536,6.297037,2017-06-07T1210,0
8760,65.001068,11.697182,2017-06-07T1210,0
8768,60.210802,11.435682,2017-06-07T1210,0.3
8771,59.940538,10.993696,2017-06-07T1210,0
8772,59.76727,5.749767,2017-06-07T1210,0
8790,59.038769,10.065829,2017-06-07T1210,0.2
8792,60.37986,5.647222,2017-06-07T1210,0
8800,59.809069,10.255819,2017-06-07T1210,0
8812,60.031076,10.63967,2017-06-07T1210,0.4
8815,69.0118,15.763,2017-06-07T1210,0
8822,69.971665,23.263888,2017-06-07T1210,0
8824,59.834604,10.260343,2017-06-07T1210,0
8828,59.150276,5.253334,2017-06-07T1210,0.1
8829,59.530005,5.719714,2017-06-07T1210,0.1
8836,60.134245,10.313605,2017-06-07T1210,0.3
8837,61.965278,5.502111,2017-06-07T1210,0
8839,60.499604,5.42863,2017-06-07T1210,0
8840,66.189493,13.480678,2017-06-07T1210,0
8841,59.197432,9.569859,2017-06-07T1210,0.3
8847,60.389047,11.200638,2017-06-07T1210,0.1
8849,59.906285,10.547443,2017-06-07T1210,0.2
8850,60.447229,5.171168,2017-06-07T1210,0
8851,61.084891,11.286976,2017-06-07T1210,0
8855,59.24197,9.573596,2017-06-07T1210,0.4
8863,62.255459,5.47556,2017-06-07T1210,0
8867,59.745923,10.765083,2017-06-07T1210,0.2
8872,60.44026,5.223956,2017-06-07T1210,0
8874,59.064772,5.938313,2017-06-07T1210,0.1
8879,59.463363,11.652572,2017-06-07T1210,0.71
8880,59.266068,11.144211,2017-06-07T1210,0.1
8883,60.391102,5.3247,2017-06-07T1210,0.51
8888,58.879748,5.675645,2017-06-07T1210,0
8892,62.014721,7.773899,2017-06-07T1210,0.5
8893,58.276476,8.50517,2017-06-07T1210,0
8899,59.388068,5.26866,2017-06-07T1210,0
8911,62.0667,6.3333,2017-06-07T1210,0
8912,67.292019,14.456439,2017-06-07T1210,0
8913,59.290651,5.468322,2017-06-07T1210,0.1
8914,60.556597,5.746359,2017-06-07T1210,0
8918,60.681633,10.815414,2017-06-07T1210,0.2
8922,62.624937,9.493628,2017-06-07T1210,0
8923,63.770822,9.804448,2017-06-07T1210,0
8929,60.315797,5.255795,2017-06-07T1210,0
8931,59.177174,11.669558,2017-06-07T1210,0.1
8937,60.799999,11.1,2017-06-07T1210,0.1
8938,60.15157,11.153424,2017-06-07T1210,0.1
8940,60.391102,5.3247,2017-06-07T1210,0.1
8941,58.84342,5.774947,2017-06-07T1210,0
8950,59.956495,5.994893,2017-06-07T1210,0
8959,65.895976,13.126101,2017-06-07T1210,0
8962,59.805243,5.5048,2017-06-07T1210,0.1
8964,59.920259,10.648749,2017-06-07T1210,0.3
8967,59.593666,9.153922,2017-06-07T1210,0.3
8968,59.904999,10.7487,2017-06-07T1210,0
8969,60.92249,9.309672,2017-06-07T1210,0.3
8970,59.946335,10.75522,2017-06-07T1210,0.2
8972,58.996703,5.683067,2017-06-07T1210,0
8976,59.583302,11.1629,2017-06-07T1210,0.2
8983,59.90688,10.762113,2017-06-07T1210,0
8984,59.098657,10.937974,2017-06-07T1210,0.2
8987,59.69386,10.612695,2017-06-07T1210,0.1
8988,60.697018,8.570211,2017-06-07T1210,0.91
8992,61.558488,9.952612,2017-06-07T1210,0
8994,64.438519,10.551701,2017-06-07T1210,0
9001,59.055847,10.930379,2017-06-07T1210,0
9003,59.273487,10.795186,2017-06-07T1210,0.2
9006,59.836509,10.441098,2017-06-07T1210,0.1
9007,60.367037,5.180065,2017-06-07T1210,0
9008,59.428711,10.289387,2017-06-07T1210,0.4
9010,59.806371,5.466027,2017-06-07T1210,0.2
9014,59.920725,5.340905,2017-06-07T1210,0.2
9015,70.98251,25.973602,2017-06-07T1210,0
9016,62.755162,7.21561,2017-06-07T1210,0
9018,70.264015,22.108737,2017-06-07T1210,0
9019,60.426638,5.152274,2017-06-07T1210,0
9020,63.598459,10.054413,2017-06-07T1210,0
9027,68.626121,14.830219,2017-06-07T1210,0
9028,59.934763,5.866321,2017-06-07T1210,0
9032,60.631406,6.415589,2017-06-07T1210,0
9034,59.940509,10.830627,2017-06-07T1210,0.1
9035,59.921576,10.746982,2017-06-07T1210,0.1
9036,60.440896,5.168213,2017-06-07T1210,0
9037,63.416698,10.4167,2017-06-07T1210,0
9040,58.846447,5.710039,2017-06-07T1210,0
9044,62.406311,6.588548,2017-06-07T1210,0
9047,61.045466,9.192809,2017-06-07T1210,0.2
9050,60.767127,11.125503,2017-06-07T1210,0
9054,59.10887,9.677517,2017-06-07T1210,0
9058,60.330357,10.543776,2017-06-07T1210,0.81
9068,59.047348,10.224189,2017-06-07T1210,0.1
9072,67.309439,14.569273,2017-06-07T1210,0
9074,69.261698,17.623126,2017-06-07T1210,0
9076,59.295511,10.422325,2017-06-07T1210,0.3
9085,59.940353,10.776233,2017-06-07T1210,0.1
9091,60.1257,10.207092,2017-06-07T1210,0.4
9093,59.552392,10.291782,2017-06-07T1210,0.3
9098,58.961059,5.753709,2017-06-07T1210,0.1
9099,58.448564,6.047199,2017-06-07T1210,0
9101,60.526872,12.095097,2017-06-07T1210,0.2
9103,58.932326,5.701054,2017-06-07T1210,0
9104,59.52308,10.453851,2017-06-07T1210,0.2
9105,59.259702,10.400637,2017-06-07T1210,0.51
9107,60.804345,4.994734,2017-06-07T1210,0
9120,58.923877,5.838761,2017-06-07T1210,0.1
9123,60.4731,5.270434,2017-06-07T1210,0
9126,58.275076,6.66656,2017-06-07T1210,0
9127,59.059544,5.930399,2017-06-07T1210,0
9130,58.169964,7.398523,2017-06-07T1210,0
9135,61.223484,7.126727,2017-06-07T1210,0
9136,59.748323,10.004245,2017-06-07T1210,0.2
9138,58.99755,5.653272,2017-06-07T1210,0.1
9147,60.675714,11.841983,2017-06-07T1210,0.2
9148,59.365439,5.664616,2017-06-07T1210,0.3
9162,58.998115,5.621484,2017-06-07T1210,0.1
9163,59.7425,10.2117,2017-06-07T1210,0.5
9164,59.142403,11.416509,2017-06-07T1210,0.1
9166,58.074033,7.010207,2017-06-07T1210,0
9170,59.276102,10.408652,2017-06-07T1210,0.1
9172,60.20178,5.473532,2017-06-07T1210,0
9173,62.504092,6.398777,2017-06-07T1210,0
9176,59.776453,10.797908,2017-06-07T1210,0.1
9179,68.245177,14.553116,2017-06-07T1210,0
9191,70.655066,23.701888,2017-06-07T1210,0
9192,59.209885,11.010982,2017-06-07T1210,0.2
9198,62.94002,7.851112,2017-06-07T1210,0
9199,62.461916,6.375525,2017-06-07T1210,0
9204,62.695713,6.374758,2017-06-07T1210,0
9206,58.885512,5.733692,2017-06-07T1210,0
9220,63.767942,11.401167,2017-06-07T1210,0
9225,58.457502,8.748388,2017-06-07T1210,0
9227,64.249755,12.35669,2017-06-07T1210,0
9229,59.330075,10.091496,2017-06-07T1210,0.71
9231,59.233505,6.177201,2017-06-07T1210,0
9236,60.44371,5.292674,2017-06-07T1210,0
9238,67.385509,15.351211,2017-06-07T1210,0
9242,59.935049,10.817551,2017-06-07T1210,0.1
9243,60.890677,10.987804,2017-06-07T1210,0
9244,63.882416,9.853421,2017-06-07T1210,0
9245,58.853472,5.729934,2017-06-07T1210,0
9251,60.81132,11.351083,2017-06-07T1210,0
9252,59.133636,9.661606,2017-06-07T1210,0.2
9257,60.336798,5.137483,2017-06-07T1210,0
9258,62.548821,6.03888,2017-06-07T1210,0
9260,59.176656,11.012657,2017-06-07T1210,0.1
9263,58.971819,5.710902,2017-06-07T1210,0
9264,60.369936,6.732991,2017-06-07T1210,0
9265,59.948888,10.744619,2017-06-07T1210,0
9266,58.540839,5.739899,2017-06-07T1210,0
9271,62.741085,7.136371,2017-06-07T1210,0
9274,64.512282,11.220628,2017-06-07T1210,0
9277,68.438994,17.453443,2017-06-07T1210,0
9280,59.020863,10.140396,2017-06-07T1210,0.1
9281,58.989243,5.634633,2017-06-07T1210,0
9282,67.295126,14.592581,2017-06-07T1210,0
9285,59.222397,10.922639,2017-06-07T1210,0.1
9287,59.813016,10.484445,2017-06-07T1210,0.1
9290,60.468592,5.745423,2017-06-07T1210,0
9295,59.02642,6.056424,2017-06-07T1210,0
9306,62.469012,6.332081,2017-06-07T1210,0
9309,58.795699,5.678382,2017-06-07T1210,0
9310,59.532192,10.68404,2017-06-07T1210,0.3
9311,59.886707,9.928657,2017-06-07T1210,0.3
9312,60.338152,5.301432,2017-06-07T1210,0
9313,59.421059,10.465319,2017-06-07T1210,0.1
9317,62.814525,7.205698,2017-06-07T1210,0
9322,59.375374,10.143726,2017-06-07T1210,0.4
9325,58.77395,5.642501,2017-06-07T1210,0
9330,60.377486,5.974699,2017-06-07T1210,0
9336,58.962225,5.726429,2017-06-07T1210,0
9340,59.876571,10.47766,2017-06-07T1210,0.2
9344,59.768121,10.262659,2017-06-07T1210,0.1
9347,62.312762,5.690306,2017-06-07T1210,0
9348,59.03647,9.995027,2017-06-07T1210,0.2
9350,59.210169,9.588929,2017-06-07T1210,0.3
9352,66.837319,13.778988,2017-06-07T1210,0
9354,62.544652,6.574334,2017-06-07T1210,0
9356,59.189153,10.212627,2017-06-07T1210,0
9358,59.922839,10.709152,2017-06-07T1210,0.2
9359,60.359453,5.374286,2017-06-07T1210,0
9361,58.279491,6.944694,2017-06-07T1210,0
9362,59.07634,10.408077,2017-06-07T1210,0.1
9364,63.310116,10.163987,2017-06-07T1210,0
9367,59.416703,9.055627,2017-06-07T1210,0.3
9372,59.137321,11.36195,2017-06-07T1210,0.2
9376,58.799274,5.553552,2017-06-07T1210,0
9378,63.400214,10.451128,2017-06-07T1210,0
9379,60.773159,10.691058,2017-06-07T1210,0.1
9391,58.205221,8.042922,2017-06-07T1210,0
9394,59.694495,10.611376,2017-06-07T1210,0.2
9399,62.318687,6.397292,2017-06-07T1210,0
9405,59.329201,8.997687,2017-06-07T1210,1.11
9410,59.9524,10.819131,2017-06-07T1210,0
9415,66.316704,14.1667,2017-06-07T1210,0
9420,62.71975,7.420755,2017-06-07T1210,0
9423,59.996054,11.019138,2017-06-07T1210,0.1
9433,59.49838,5.912639,2017-06-07T1210,0
9434,59.650494,6.811321,2017-06-07T1210,0.1
9437,68.780913,16.523043,2017-06-07T1210,0
9440,58.9558,5.604186,2017-06-07T1210,0
9444,64.172527,12.77122,2017-06-07T1210,0
9449,62.84164,7.054501,2017-06-07T1210,0
9456,58.969059,5.718331,2017-06-07T1210,0
9459,58.785665,5.724575,2017-06-07T1210,0
9462,62.67319,6.67532,2017-06-07T1210,0
9464,63.034216,7.783955,2017-06-07T1210,0
9470,59.274344,10.750331,2017-06-07T1210,0.2
9471,59.844754,11.185746,2017-06-07T1210,0
9474,68.097071,16.381081,2017-06-07T1210,0
9475,61.352885,5.404859,2017-06-07T1210,0
9477,61.075788,8.733862,2017-06-07T1210,0.51
9484,59.898899,10.51016,2017-06-07T1210,0
9485,59.663605,5.988568,2017-06-07T1210,0
9486,59.470219,10.692376,2017-06-07T1210,0.2
9489,60.660749,4.802516,2017-06-07T1210,0
9491,59.509229,10.289208,2017-06-07T1210,0.3
9492,59.849422,8.942552,2017-06-07T1210,0.51
9496,58.851768,5.747473,2017-06-07T1210,0
9499,59.073531,10.195927,2017-06-07T1210,0.1
9505,59.857709,10.802717,2017-06-07T1210,0
9506,60.240158,5.829128,2017-06-07T1210,0
9513,60.260786,6.624863,2017-06-07T1210,0
9514,58.007609,7.10384,2017-06-07T1210,0
9515,58.179339,6.799681,2017-06-07T1210,0
9520,60.358477,10.57367,2017-06-07T1210,0.3
9522,70.643998,23.679147,2017-06-07T1210,0
9523,61.988559,5.046457,2017-06-07T1210,0
9525,58.903441,5.714271,2017-06-07T1210,0
9526,61.37809,5.109937,2017-06-07T1210,0
9530,65.491073,12.235792,2017-06-07T1210,0
9531,60.708155,4.920757,2017-06-07T1210,0
9535,69.32,18.149722,2017-06-07T1210,0
9537,62.153117,5.297661,2017-06-07T1210,0
9540,58.920717,5.866349,2017-06-07T1210,0
9548,59.979664,10.636996,2017-06-07T1210,0.51
9550,60.488871,5.265294,2017-06-07T1210,0
9551,58.12303,7.961269,2017-06-07T1210,0
9553,59.797852,5.516889,2017-06-07T1210,0.1
9555,60.880901,10.9395,2017-06-07T1210,0.51
9556,59.034027,9.711487,2017-06-07T1210,0.1
9557,59.09195,10.211998,2017-06-07T1210,0.1
9559,60.011677,11.022086,2017-06-07T1210,0.2
9564,64.012288,9.949727,2017-06-07T1210,0
9566,60.208821,10.104837,2017-06-07T1210,0.1
9567,59.046279,10.071204,2017-06-07T1210,0.2
9570,67.25841,15.3893,2017-06-07T1210,0
9580,58.990613,5.693739,2017-06-07T1210,0.1
9583,67.298477,14.40265,2017-06-07T1210,0
9585,59.244618,5.813667,2017-06-07T1210,0.1
9595,62.946353,7.867239,2017-06-07T1210,0
9597,70.459807,27.874269,2017-06-07T1210,0
9599,60.366723,5.186115,2017-06-07T1210,0
9604,59.371574,10.256046,2017-06-07T1210,0.71
9605,59.516139,10.278695,2017-06-07T1210,0.4
9610,63.515079,8.372222,2017-06-07T1210,0
9611,62.69458,6.690894,2017-06-07T1210,0
9612,59.200514,10.916153,2017-06-07T1210,0.1
9614,60.763973,11.107001,2017-06-07T1210,0
9628,59.754219,10.930945,2017-06-07T1210,0
9631,59.656195,10.657996,2017-06-07T1210,0.1
9632,61.014015,8.950683,2017-06-07T1210,0.3
9635,59.950001,10.75,2017-06-07T1210,0
9641,59.133334,11.394188,2017-06-07T1210,0
9644,59.923745,10.601567,2017-06-07T1210,0.1
9645,59.417518,11.358274,2017-06-07T1210,0.1
9647,59.93117,10.815753,2017-06-07T1210,0
9650,68.387717,16.841343,2017-06-07T1210,0
9652,59.638861,9.669739,2017-06-07T1210,0.91
9653,59.878503,10.482392,2017-06-07T1210,0.1
9658,59.950001,10.75,2017-06-07T1210,0.61
9661,59.175562,10.384407,2017-06-07T1210,0.1
9669,59.426254,11.439624,2017-06-07T1210,0.51
9672,59.878606,10.85042,2017-06-07T1210,0
9677,59.852239,10.405786,2017-06-07T1210,0.1
9680,58.680555,5.720572,2017-06-07T1210,0
9694,59.528073,10.084408,2017-06-07T1210,0.61
9697,58.260523,8.476819,2017-06-07T1210,0
9699,59.0332,6.045054,2017-06-07T1210,0
9700,59.180052,10.429753,2017-06-07T1210,0.1
9701,58.078056,7.027819,2017-06-07T1210,0
9702,63.782351,8.701197,2017-06-07T1210,0
9706,59.03056,11.03526,2017-06-07T1210,0.1
9711,60.047186,5.182632,2017-06-07T1210,0
9717,59.296462,5.201336,2017-06-07T1210,0
9718,60.39334,5.442949,2017-06-07T1210,0
9721,60.928724,5.008948,2017-06-07T1210,0
9722,58.931934,5.641384,2017-06-07T1210,0
9723,59.544054,10.745624,2017-06-07T1210,0.2
9724,58.443118,8.719362,2017-06-07T1210,0
9726,60.513077,5.656408,2017-06-07T1210,0
9743,59.901319,10.791765,2017-06-07T1210,0
9746,60.385525,5.092329,2017-06-07T1210,0
9751,62.34661,5.598945,2017-06-07T1210,0
3720,59.5873,11.0967,2017-06-07T1210,0.3
3810,59.5872,11.166,2017-06-07T1210,0.2
4110,59.946,10.9762,2017-06-07T1210,0.1
17780,59.8095,10.6308,2017-06-07T1210,0.1
17870,59.6703,10.8107,2017-06-07T1210,0.1
18020,59.8783,10.7857,2017-06-07T1210,0.2
18162,59.9047,10.7864,2017-06-07T1210,0.3
18180,59.907,10.847,2017-06-07T1210,0.1
18205,59.9287,10.7902,2017-06-07T1210,0.1
18215,59.9323,10.8315,2017-06-07T1210,0.1
18225,59.9467,10.8293,2017-06-07T1210,0.1
18245,59.9652,10.8737,2017-06-07T1210,0.1
18270,59.9667,10.9333,2017-06-07T1210,0.1
18310,59.9147,10.7747,2017-06-07T1210,0.1
18405,59.9398,10.7727,2017-06-07T1210,0.1
18420,59.9463,10.7903,2017-06-07T1210,0.1
18440,59.9605,10.7853,2017-06-07T1210,0.1
18645,59.9142,10.7202,2017-06-07T1210,0.2
18701,59.9423,10.7201,2017-06-07T1210,0.1
18703,59.9426,10.7194,2017-06-07T1210,0.2
18815,59.905,10.6828,2017-06-07T1210,0.2
18980,59.9203,10.6343,2017-06-07T1210,0.2
19405,59.8909,10.608,2017-06-07T1210,0.1
19458,59.9248,10.5878,2017-06-07T1210,0.2
19490,59.9058,10.5122,2017-06-07T1210,0.1
19510,59.9405,10.6227,2017-06-07T1210,0.2
19530,59.9967,10.4601,2017-06-07T1210,0.2
19932,59.8562,10.065,2017-06-07T1210,0.5
26594,59.7327,10.1973,2017-06-07T1210,0.3
26790,59.7498,10.0275,2017-06-07T1210,0.3
26810,59.7688,9.9155,2017-06-07T1210,0.5
26840,59.7658,10.0123,2017-06-07T1210,0.2
26852,59.7487,10.2258,2017-06-07T1210,0.1
26862,59.744,10.2118,2017-06-07T1210,0.1
26864,59.7497,10.195,2017-06-07T1210,0.1
26872,59.7523,10.1705,2017-06-07T1210,0.1
26898,59.7538,10.1382,2017-06-07T1210,0.2
26934,59.7112,10.2688,2017-06-07T1210,0.4
27015,59.7192,10.1458,2017-06-07T1210,0.5
27120,59.4283,10.3847,2017-06-07T1210,0.3
27160,59.4198,10.4647,2017-06-07T1210,0.3
27270,59.2782,10.4312,2017-06-07T1210,0.4
27400,59.2366,10.456,2017-06-07T1210,0.2
27403,59.2084,10.4544,2017-06-07T1210,0.1
27406,59.169,10.4238,2017-06-07T1210,0
27420,59.1208,10.398,2017-06-07T1210,0
27433,59.1745,10.3655,2017-06-07T1210,0.1
27435,59.2417,10.4023,2017-06-07T1210,0.4
27460,59.2173,10.4103,2017-06-07T1210,0.2
27564,59.1505,10.2025,2017-06-07T1210,0.3
